ID,Mode,Ephemerality,gender,age_1,Stimulus,ClickCount,FirstClick,LastClick,PageSubmit,RecommendationFollowed
4036,PermanentVisual,0,2,42,toaster,3,7.368,28.32,30.727,0
4037,PermanentVisual,0,2,65,brownies,1,10.477,10.477,12.111,0
4038,PermanentVisual,0,2,65,hotel,2,35.361,39.326,42.339,0
4039,PermanentVisual,0,2,65,shampoo,1,18.68,18.68,20.514,0
4040,PermanentVisual,0,2,65,toaster,2,28.302,33.011,41.489,0
4041,DisappearingVisual,1,1,48,brownies,1,3.489,3.489,4.244,1
4042,DisappearingVisual,1,1,48,hotel,2,3.013,4.076,6.168,1
4043,DisappearingVisual,1,1,48,shampoo,2,1.865,2.648,6.214,1
4044,DisappearingVisual,1,1,48,toaster,1,3.466,3.466,5.191,1
4045,Auditory,1,1,29,brownies,1,3.797,3.797,4.875,0
4046,Auditory,1,1,29,hotel,1,7.786,7.786,9.655,0
4047,Auditory,1,1,29,shampoo,1,9.769,9.769,10.7,0
4048,Auditory,1,1,29,toaster,3,6.436,8.945,10.515,0
4049,Auditory,1,2,48,brownies,1,8.564,8.564,9.716,0
4050,Auditory,1,2,48,hotel,1,25.455,25.455,26.581,0
4051,Auditory,1,2,48,shampoo,1,21.475,21.475,25.844,0
4052,Auditory,1,2,48,toaster,1,53.383,53.383,55.937,0
4053,PermanentVisual,0,3,29,brownies,2,14.538,15.138,15.862,0
4054,PermanentVisual,0,3,29,hotel,2,6.494,8.71,10.531,1
4055,PermanentVisual,0,3,29,shampoo,2,1.919,4.799,7.9,1
4056,PermanentVisual,0,3,29,toaster,2,16.389,18.477,20.73,0
4057,DisappearingVisual,1,1,39,brownies,3,1.08,2.102,2.834,0
4058,DisappearingVisual,1,1,39,hotel,3,0.848,7.997,9.246,0
4059,DisappearingVisual,1,1,39,shampoo,1,1.158,1.158,1.868,0
4060,DisappearingVisual,1,1,39,toaster,4,0.852,4.622,6.519,1
4061,Auditory,1,2,57,brownies,1,1.866,1.866,3.487,1
4062,Auditory,1,2,57,hotel,1,2.17,2.17,3.54,1
4063,Auditory,1,2,57,shampoo,1,2.099,2.099,3.398,1
4064,Auditory,1,2,57,toaster,1,1.487,1.487,4.368,1
4065,Auditory,1,2,42,brownies,1,4.173,4.173,6.013,1
4066,Auditory,1,2,42,hotel,3,2.776,4.828,6.523,1
4067,Auditory,1,2,42,shampoo,1,8.74,8.74,14.122,1
4068,Auditory,1,2,42,toaster,5,1.315,5.665,7.014,1
4069,DisappearingVisual,1,1,30,brownies,1,1.649,1.649,4.525,1
4070,DisappearingVisual,1,1,30,hotel,2,2.754,3.661,5.286,0
4071,DisappearingVisual,1,1,30,shampoo,2,4.776,5.598,6.554,0
4072,DisappearingVisual,1,1,30,toaster,1,7.962,7.962,9.66,1
4073,Auditory,1,2,30,brownies,1,1.262,1.262,3.421,0
4074,Auditory,1,2,30,hotel,2,1.793,5.448,7.871,1
4075,Auditory,1,2,30,shampoo,2,2.681,4.14,6.214,0
4076,Auditory,1,2,30,toaster,2,2.152,6.369,16.735,0
4077,PermanentVisual,0,1,23,brownies,1,1.933,1.933,3.141,1
4078,PermanentVisual,0,1,23,hotel,1,1.896,1.896,3.605,1
4079,PermanentVisual,0,1,23,shampoo,2,1.262,1.725,2.828,1
4080,PermanentVisual,0,1,23,toaster,1,0.847,0.847,3.819,1
4081,PermanentVisual,0,2,55,brownies,1,12.885,12.885,14.398,0
4082,PermanentVisual,0,2,55,hotel,1,14.271,14.271,16.057,1
4083,PermanentVisual,0,2,55,shampoo,4,7.42,29.149,29.777,0
4084,PermanentVisual,0,2,55,toaster,2,21.483,23.87,26.466,1
4085,Auditory,1,1,24,brownies,1,4.583,4.583,6.199,0
4086,Auditory,1,1,24,hotel,2,9.636,12.396,14.021,0
4087,Auditory,1,1,24,shampoo,1,5.792,5.792,6.719,0
4088,Auditory,1,1,24,toaster,3,4.303,5.848,7.639,1
4089,PermanentVisual,0,2,21,brownies,2,3.784,7.801,8.884,0
4090,PermanentVisual,0,2,21,hotel,3,6.317,11.094,14.393,1
4091,PermanentVisual,0,2,21,shampoo,2,5.15,6.172,8.952,1
4092,PermanentVisual,0,2,21,toaster,3,5.111,8.087,8.871,1
4093,DisappearingVisual,1,2,44,brownies,1,5.215,5.215,7.788,0
4094,DisappearingVisual,1,2,44,hotel,1,8.255,8.255,9.734,1
4095,DisappearingVisual,1,2,44,shampoo,1,12.959,12.959,14.782,0
4096,DisappearingVisual,1,2,44,toaster,1,5.327,5.327,26.001,1
4097,PermanentVisual,0,2,35,brownies,2,4.231,4.871,5.939,0
4098,PermanentVisual,0,2,35,hotel,1,7.976,7.976,9.505,1
4099,PermanentVisual,0,2,35,shampoo,2,8.174,9.744,10.73,0
4100,PermanentVisual,0,2,35,toaster,1,22.553,22.553,24.405,0
4101,DisappearingVisual,1,1,33,brownies,1,8.748,8.748,15.688,0
4102,DisappearingVisual,1,1,33,hotel,1,12.567,12.567,14.759,0
4103,DisappearingVisual,1,1,33,shampoo,1,14.757,14.757,15.982,1
4104,DisappearingVisual,1,1,33,toaster,1,24.4,24.4,27.1,1
4105,PermanentVisual,0,2,25,brownies,1,14.523,14.523,15.673,0
4106,PermanentVisual,0,2,25,hotel,2,9.581,11.368,17.812,0
4107,PermanentVisual,0,2,25,shampoo,2,9.442,10.465,11.854,0
4108,PermanentVisual,0,2,25,toaster,1,27.566,27.566,29.4,1
4109,Auditory,1,1,23,brownies,4,16.441,24.073,25.142,1
4110,Auditory,1,1,23,hotel,1,35.977,35.977,37.668,0
4111,Auditory,1,1,23,shampoo,3,33.002,38.206,59.297,0
4112,Auditory,1,1,23,toaster,1,50.547,50.547,52.906,1
4113,DisappearingVisual,1,2,31,brownies,1,9.172,9.172,22.617,0
4114,DisappearingVisual,1,2,31,hotel,1,8.446,8.446,17.482,0
4115,DisappearingVisual,1,2,31,shampoo,2,13.15,14.183,15.375,0
4116,DisappearingVisual,1,2,31,toaster,1,36.564,36.564,38.279,1
4117,Auditory,1,1,32,brownies,1,5.713,5.713,17.458,1
4118,Auditory,1,1,32,hotel,1,2.589,2.589,23.735,1
4119,Auditory,1,1,32,shampoo,1,11.721,11.721,17.786,0
4120,Auditory,1,1,32,toaster,1,31.105,31.105,34.225,0
4121,Auditory,1,1,27,brownies,3,2.803,9.88,10.69,0
4122,Auditory,1,1,27,hotel,2,15.48,16.098,17.879,0
4123,Auditory,1,1,27,shampoo,1,13.007,13.007,13.957,0
4124,Auditory,1,1,27,toaster,3,8.632,14.288,15.726,1
4125,DisappearingVisual,1,2,54,brownies,1,13.427,13.427,15.034,0
4126,DisappearingVisual,1,2,54,hotel,1,12.691,12.691,17.862,0
4127,DisappearingVisual,1,2,54,shampoo,1,18.218,18.218,19.1,0
4128,DisappearingVisual,1,2,54,toaster,1,57.643,57.643,62.095,1
4129,DisappearingVisual,1,1,31,brownies,1,7.578,7.578,9.777,1
4130,DisappearingVisual,1,1,31,hotel,1,8.947,8.947,12.794,0
4131,DisappearingVisual,1,1,31,shampoo,3,6.809,11.705,13.531,0
4132,DisappearingVisual,1,1,31,toaster,1,3.332,3.332,4.907,0
4133,Auditory,1,2,35,brownies,1,3.694,3.694,6.35,0
4134,Auditory,1,2,35,hotel,1,8.989,8.989,10.577,1
4135,Auditory,1,2,35,shampoo,1,29.935,29.935,32.373,0
4136,Auditory,1,2,35,toaster,3,5.407,12,14.037,0
4137,PermanentVisual,0,1,33,brownies,1,3.29,3.29,4.84,1
4138,PermanentVisual,0,1,33,hotel,3,3.891,20.213,21.717,0
4139,PermanentVisual,0,1,33,shampoo,1,3.285,3.285,5.768,1
4140,PermanentVisual,0,1,33,toaster,1,12.932,12.932,14.611,0
4141,DisappearingVisual,1,2,46,brownies,1,2.824,2.824,4.025,1
4142,DisappearingVisual,1,2,46,hotel,1,2.454,2.454,3.527,1
4143,DisappearingVisual,1,2,46,shampoo,1,3.29,3.29,4.908,1
4144,DisappearingVisual,1,2,46,toaster,1,3.919,3.919,5.272,1
4145,Auditory,1,1,44,brownies,2,1.921,5.328,11.379,0
4146,Auditory,1,1,44,hotel,2,1.033,21.117,33.814,0
4147,Auditory,1,1,44,shampoo,0,0,0,2.96,1
4148,Auditory,1,1,44,toaster,1,5.861,5.861,18.372,1
4149,DisappearingVisual,1,2,45,brownies,1,3.331,3.331,5.425,1
4150,DisappearingVisual,1,2,45,hotel,1,5.223,5.223,11.446,1
4151,DisappearingVisual,1,2,45,shampoo,1,3.886,3.886,5.504,1
4152,DisappearingVisual,1,2,45,toaster,1,5.603,5.603,8.103,1
4153,Auditory,1,1,32,brownies,2,3.764,4.763,8.538,0
4154,Auditory,1,1,32,hotel,2,7.799,8.917,10.3,0
4155,Auditory,1,1,32,shampoo,1,10.841,10.841,12.41,0
4156,Auditory,1,1,32,toaster,2,24.412,26.225,26.597,1
4157,DisappearingVisual,1,1,35,brownies,1,3.01,3.01,4.569,1
4158,DisappearingVisual,1,1,35,hotel,1,2.893,2.893,4.831,1
4159,DisappearingVisual,1,1,35,shampoo,1,1.2,1.2,2.008,1
4160,DisappearingVisual,1,1,35,toaster,1,3.283,3.283,5.538,1
4161,DisappearingVisual,1,1,26,brownies,1,3.261,3.261,4.362,0
4162,DisappearingVisual,1,1,26,hotel,2,2.712,15.89,17.007,0
4163,DisappearingVisual,1,1,26,shampoo,1,3.746,3.746,7.863,1
4164,DisappearingVisual,1,1,26,toaster,1,9.145,9.145,15.144,1
4165,Auditory,1,1,72,brownies,1,55.121,55.121,59.714,1
4166,Auditory,1,1,72,hotel,1,62.687,62.687,64.069,0
4167,Auditory,1,1,72,shampoo,1,76.618,76.618,77.949,0
4168,Auditory,1,1,72,toaster,1,46.535,46.535,48.961,0
4169,PermanentVisual,0,2,36,brownies,2,6.23,8.319,8.914,0
4170,PermanentVisual,0,2,36,hotel,1,10.798,10.798,12.099,1
4171,PermanentVisual,0,2,36,shampoo,2,8.486,18.527,19.794,0
4172,PermanentVisual,0,2,36,toaster,1,16.494,16.494,18.675,0
4173,DisappearingVisual,1,2,22,brownies,1,0.622,0.622,3.98,1
4174,DisappearingVisual,1,2,22,hotel,1,0.796,0.796,2.692,1
4175,DisappearingVisual,1,2,22,shampoo,1,1.577,1.577,3.86,1
4176,DisappearingVisual,1,2,22,toaster,1,1.553,1.553,4.468,1
4177,Auditory,1,2,50,brownies,1,9.51,9.51,11.182,0
4178,Auditory,1,2,50,hotel,2,9.055,18.039,18.937,0
4179,Auditory,1,2,50,shampoo,1,10.701,10.701,11.895,0
4180,Auditory,1,2,50,toaster,1,14.732,14.732,16.233,1
4181,Auditory,1,1,50,brownies,1,3.061,3.061,4.541,1
4182,Auditory,1,1,50,hotel,1,2.453,2.453,4.98,1
4183,Auditory,1,1,50,shampoo,1,4.349,4.349,18.842,1
4184,Auditory,1,1,50,toaster,1,5.977,5.977,8.191,1
4185,DisappearingVisual,1,1,35,brownies,1,3.8,3.8,5.175,0
4186,DisappearingVisual,1,1,35,hotel,1,5.146,5.146,9.881,0
4187,DisappearingVisual,1,1,35,shampoo,1,12.536,12.536,13.504,1
4188,DisappearingVisual,1,1,35,toaster,1,5.358,5.358,7.717,1
4189,DisappearingVisual,1,2,55,brownies,1,4.336,4.336,5.65,1
4190,DisappearingVisual,1,2,55,hotel,1,3.958,3.958,30.432,1
4191,DisappearingVisual,1,2,55,shampoo,1,15.54,15.54,16.726,1
4192,DisappearingVisual,1,2,55,toaster,1,56.845,56.845,58.369,1
4193,PermanentVisual,0,2,33,brownies,1,13.551,13.551,17.905,1
4194,PermanentVisual,0,2,33,hotel,3,11.884,44.266,45.937,0
4195,PermanentVisual,0,2,33,shampoo,1,19.102,19.102,19.8,0
4196,PermanentVisual,0,2,33,toaster,1,55.545,55.545,58.549,0
4197,PermanentVisual,0,1,48,brownies,1,20.493,20.493,30.71,1
4198,PermanentVisual,0,1,48,hotel,1,19.518,19.518,20.897,0
4199,PermanentVisual,0,1,48,shampoo,1,15.467,15.467,17.852,0
4200,PermanentVisual,0,1,48,toaster,1,17.629,17.629,20.139,0
4201,PermanentVisual,0,1,32,brownies,1,1.977,1.977,3.636,1
4202,PermanentVisual,0,1,32,hotel,1,1.996,1.996,4.443,1
4203,PermanentVisual,0,1,32,shampoo,1,3.514,3.514,6.046,1
4204,PermanentVisual,0,1,32,toaster,1,4.77,4.77,9.648,1
4205,DisappearingVisual,1,1,29,brownies,2,2.779,3.77,4.805,0
4206,DisappearingVisual,1,1,29,hotel,1,8.299,8.299,10.991,1
4207,DisappearingVisual,1,1,29,shampoo,1,4.795,4.795,5.942,1
4208,DisappearingVisual,1,1,29,toaster,1,2.748,2.748,7.287,0
4209,PermanentVisual,0,1,31,brownies,1,7.037,7.037,8.033,0
4210,PermanentVisual,0,1,31,hotel,2,4.138,14.764,18.753,1
4211,PermanentVisual,0,1,31,shampoo,1,9.557,9.557,10.861,0
4212,PermanentVisual,0,1,31,toaster,2,5.477,12.99,17.999,0
4213,DisappearingVisual,1,2,23,brownies,1,19.327,19.327,20.922,0
4214,DisappearingVisual,1,2,23,hotel,2,32.831,34.263,35.481,0
4215,DisappearingVisual,1,2,23,shampoo,3,3.569,11.165,12.901,0
4216,DisappearingVisual,1,2,23,toaster,5,1.902,60.409,61.156,1
4217,DisappearingVisual,1,2,30,brownies,1,3.913,3.913,5.353,0
4218,DisappearingVisual,1,2,30,hotel,5,2.657,13.747,15.068,0
4219,DisappearingVisual,1,2,30,shampoo,2,4.066,4.748,5.596,0
4220,DisappearingVisual,1,2,30,toaster,4,4.941,8.628,9.531,0
4221,Auditory,1,2,24,brownies,3,8.564,13.192,14.553,1
4222,Auditory,1,2,24,hotel,1,21.074,21.074,22.87,0
4223,Auditory,1,2,24,shampoo,1,13.665,13.665,17.801,1
4224,Auditory,1,2,24,toaster,1,32.196,32.196,36.201,0
4225,DisappearingVisual,1,2,32,brownies,2,4.633,5.374,7.158,0
4226,DisappearingVisual,1,2,32,hotel,2,4.471,5.871,10.793,1
4227,DisappearingVisual,1,2,32,shampoo,1,5.186,5.186,7.306,0
4228,DisappearingVisual,1,2,32,toaster,3,30.792,34.575,35.519,0
4229,PermanentVisual,0,1,30,brownies,1,9.886,9.886,14.267,0
4230,PermanentVisual,0,1,30,hotel,4,6.859,14.807,19.416,0
4231,PermanentVisual,0,1,30,shampoo,1,16.792,16.792,19.232,1
4232,PermanentVisual,0,1,30,toaster,5,4.509,49.552,50.61,0
4233,Auditory,1,1,32,brownies,1,8.793,8.793,11.414,0
4234,Auditory,1,1,32,hotel,1,13.71,13.71,16.233,0
4235,Auditory,1,1,32,shampoo,1,6.262,6.262,7.629,0
4236,Auditory,1,1,32,toaster,2,25.909,26.755,29.326,0
4237,PermanentVisual,0,2,34,brownies,0,0,0,1.017,0
4238,PermanentVisual,0,2,34,hotel,2,4.855,9.726,11.455,0
4239,PermanentVisual,0,2,34,shampoo,1,61.12,61.12,62.785,0
4240,PermanentVisual,0,2,34,toaster,1,33.19,33.19,36.228,1
4241,Auditory,1,2,29,brownies,2,2.436,6.628,8.281,0
4242,Auditory,1,2,29,hotel,5,2.986,16.586,19.071,0
4243,Auditory,1,2,29,shampoo,2,10.901,11.917,12.618,0
4244,Auditory,1,2,29,toaster,1,4.706,4.706,5.487,1
4245,DisappearingVisual,1,2,29,brownies,2,6.711,8.143,10.925,0
4246,DisappearingVisual,1,2,29,hotel,2,20.121,23.109,24.781,0
4247,DisappearingVisual,1,2,29,shampoo,1,10.619,10.619,18.494,0
4248,DisappearingVisual,1,2,29,toaster,4,101.67,110.147,111.001,0
4249,DisappearingVisual,1,2,50,brownies,2,6.569,14.581,15.485,0
4250,DisappearingVisual,1,2,50,hotel,1,26.671,26.671,28.317,1
4251,DisappearingVisual,1,2,50,shampoo,1,17.802,17.802,20.552,0
4252,DisappearingVisual,1,2,50,toaster,1,58.701,58.701,61.264,1
4253,PermanentVisual,0,2,48,brownies,1,6.819,6.819,7.791,1
4254,PermanentVisual,0,2,48,hotel,5,19.272,25.907,26.749,0
4255,PermanentVisual,0,2,48,shampoo,1,11.494,11.494,12.54,0
4256,PermanentVisual,0,2,48,toaster,4,8.693,12.096,12.765,1
4257,DisappearingVisual,1,2,23,brownies,1,9.054,9.054,10.121,1
4258,DisappearingVisual,1,2,23,hotel,3,18.416,26.837,27.594,0
4259,DisappearingVisual,1,2,23,shampoo,2,11.197,12.027,13.484,0
4260,DisappearingVisual,1,2,23,toaster,3,25.143,29.673,40.819,1
4261,DisappearingVisual,1,2,45,brownies,1,4.723,4.723,7.596,1
4262,DisappearingVisual,1,2,45,hotel,1,17.967,17.967,19.64,0
4263,DisappearingVisual,1,2,45,shampoo,2,6.607,22.839,23.985,0
4264,DisappearingVisual,1,2,45,toaster,7,4.409,13.859,14.817,0
4265,DisappearingVisual,1,2,41,brownies,1,8.312,8.312,25.595,1
4266,DisappearingVisual,1,2,41,hotel,4,10.717,36.585,38.187,1
4267,DisappearingVisual,1,2,41,shampoo,1,13.437,13.437,15.932,0
4268,DisappearingVisual,1,2,41,toaster,3,49.641,54.387,55.528,0
4269,PermanentVisual,0,1,54,brownies,1,13.641,13.641,16.411,1
4270,PermanentVisual,0,1,54,hotel,1,28.646,28.646,31.121,0
4271,PermanentVisual,0,1,54,shampoo,1,24.724,24.724,26.564,0
4272,PermanentVisual,0,1,54,toaster,1,31.383,31.383,34.782,0
4273,DisappearingVisual,1,2,69,brownies,2,13.114,16.538,17.6,0
4274,DisappearingVisual,1,2,69,hotel,3,19.475,26.758,27.74,0
4275,DisappearingVisual,1,2,69,shampoo,2,13.156,15.672,17.939,1
4276,DisappearingVisual,1,2,69,toaster,3,40.676,44.848,46.07,0
4277,Auditory,1,2,29,brownies,1,3.62,3.62,4.553,0
4278,Auditory,1,2,29,hotel,2,3.081,4.025,5.241,0
4279,Auditory,1,2,29,shampoo,2,2.414,4.335,5.899,0
4280,Auditory,1,2,29,toaster,3,8.148,16.872,21.193,0
4281,PermanentVisual,0,1,29,brownies,2,3.931,6.87,8.883,0
4282,PermanentVisual,0,1,29,hotel,1,3.731,3.731,5.862,1
4283,PermanentVisual,0,1,29,shampoo,3,1.693,4.293,6.28,0
4284,PermanentVisual,0,1,29,toaster,1,4.367,4.367,9.362,1
4285,PermanentVisual,0,1,39,brownies,2,3.759,5.838,6.823,1
4286,PermanentVisual,0,1,39,hotel,1,7.861,7.861,9.234,0
4287,PermanentVisual,0,1,39,shampoo,3,16.876,32.332,35.032,1
4288,PermanentVisual,0,1,39,toaster,3,17.87,42.212,43.256,0
4289,Auditory,1,1,26,brownies,2,3.291,4.068,9.412,1
4290,Auditory,1,1,26,hotel,1,2.528,2.528,6.154,1
4291,Auditory,1,1,26,shampoo,1,1.993,1.993,3.519,1
4292,Auditory,1,1,26,toaster,2,5.205,5.905,7.315,1
4293,DisappearingVisual,1,2,25,brownies,1,2.314,2.314,3.272,1
4294,DisappearingVisual,1,2,25,hotel,3,1.243,4.722,6.434,1
4295,DisappearingVisual,1,2,25,shampoo,2,2.272,6.057,7.367,1
4296,DisappearingVisual,1,2,25,toaster,4,0.912,8.542,9.127,1
4297,Auditory,1,2,50,brownies,1,2.577,2.577,4.676,1
4298,Auditory,1,2,50,hotel,3,3.04,6.981,11.73,1
4299,Auditory,1,2,50,shampoo,3,31.055,82.12,82.988,0
4300,Auditory,1,2,50,toaster,1,2.498,2.498,4.119,1
4301,DisappearingVisual,1,2,63,brownies,1,27.259,27.259,41.062,0
4302,DisappearingVisual,1,2,63,hotel,2,32.739,39.027,41.337,0
4303,DisappearingVisual,1,2,63,shampoo,2,19.306,23.234,24.101,1
4304,DisappearingVisual,1,2,63,toaster,1,19.481,19.481,38.998,1
4305,PermanentVisual,0,1,38,brownies,1,5.018,5.018,7.873,1
4306,PermanentVisual,0,1,38,hotel,9,2.04,17.5,18.251,0
4307,PermanentVisual,0,1,38,shampoo,1,20.69,20.69,22.994,0
4308,PermanentVisual,0,1,38,toaster,22,2.331,17.489,18.035,0
4309,Auditory,1,1,24,brownies,4,2.343,4.637,5.666,1
4310,Auditory,1,1,24,hotel,2,1.204,2.704,4.463,1
4311,Auditory,1,1,24,shampoo,1,2.23,2.23,7.636,1
4312,Auditory,1,1,24,toaster,2,3.297,4.724,6.229,1
4313,PermanentVisual,0,2,28,brownies,2,13.902,20.397,21.132,0
4314,PermanentVisual,0,2,28,hotel,1,14.686,14.686,22.424,1
4315,PermanentVisual,0,2,28,shampoo,1,21.436,21.436,22.307,0
4316,PermanentVisual,0,2,28,toaster,1,49.67,49.67,51.827,0
4317,PermanentVisual,0,1,43,brownies,1,2.068,2.068,2.711,1
4318,PermanentVisual,0,1,43,hotel,5,1.149,3.683,4.437,1
4319,PermanentVisual,0,1,43,shampoo,2,4.416,5.546,6.775,1
4320,PermanentVisual,0,1,43,toaster,8,0.806,4.89,5.692,1
4321,Auditory,1,2,35,brownies,2,14.843,15.675,17.633,0
4322,Auditory,1,2,35,hotel,4,19.273,31.794,32.884,0
4323,Auditory,1,2,35,shampoo,1,23.968,23.968,25.403,0
4324,Auditory,1,2,35,toaster,14,4.015,77.735,78.959,0
4325,PermanentVisual,0,1,35,brownies,1,2.43,2.43,5.388,1
4326,PermanentVisual,0,1,35,hotel,1,4.225,4.225,7.223,1
4327,PermanentVisual,0,1,35,shampoo,1,3.19,3.19,4.164,0
4328,PermanentVisual,0,1,35,toaster,1,7.654,7.654,9.027,0
4329,Auditory,1,1,50,brownies,2,5.683,9.817,11.588,0
4330,Auditory,1,1,50,hotel,3,10.284,17.382,18.412,1
4331,Auditory,1,1,50,shampoo,2,6.488,20.395,21.998,0
4332,Auditory,1,1,50,toaster,4,15.914,23.448,24.675,1
4333,Auditory,1,2,34,brownies,3,3.491,21.342,23.079,0
4334,Auditory,1,2,34,hotel,4,5.578,33.657,35.326,1
4335,Auditory,1,2,34,shampoo,3,7.097,10.182,11.513,0
4336,Auditory,1,2,34,toaster,6,3.598,21.935,23.072,1
4337,DisappearingVisual,1,2,32,brownies,3,8.363,9.512,10.128,0
4338,DisappearingVisual,1,2,32,hotel,2,1.474,2.795,5.193,1
4339,DisappearingVisual,1,2,32,shampoo,1,4.122,4.122,4.911,0
4340,DisappearingVisual,1,2,32,toaster,1,1.843,1.843,4.343,1
4341,Auditory,1,1,56,brownies,1,0.331,0.331,1.683,0
4342,Auditory,1,1,56,hotel,2,3.178,4.618,5.987,0
4343,Auditory,1,1,56,shampoo,1,2.85,2.85,4.073,0
4344,Auditory,1,1,56,toaster,0,0,0,1.258,0
4345,PermanentVisual,0,1,40,brownies,2,2.402,3.343,4.692,1
4346,PermanentVisual,0,1,40,hotel,1,2.642,2.642,5.281,1
4347,PermanentVisual,0,1,40,shampoo,1,3.593,3.593,9.465,1
4348,PermanentVisual,0,1,40,toaster,3,6.701,8.321,11.457,1
4349,Auditory,1,2,40,brownies,1,3.53,3.53,4.741,1
4350,Auditory,1,2,40,hotel,1,3.265,3.265,4.935,1
4351,Auditory,1,2,40,shampoo,1,4.886,4.886,6.952,1
4352,Auditory,1,2,40,toaster,1,3.539,3.539,6.785,1
4353,DisappearingVisual,1,2,43,brownies,1,13.022,13.022,15.717,1
4354,DisappearingVisual,1,2,43,hotel,1,10.167,10.167,15.331,1
4355,DisappearingVisual,1,2,43,shampoo,2,28.629,32.581,34.847,0
4356,DisappearingVisual,1,2,43,toaster,1,13.513,13.513,16.927,1
4357,PermanentVisual,0,2,49,brownies,1,11.865,11.865,12.48,1
4358,PermanentVisual,0,2,49,hotel,1,36.212,36.212,37.783,1
4359,PermanentVisual,0,2,49,shampoo,1,9.694,9.694,10.669,0
4360,PermanentVisual,0,2,49,toaster,1,27.644,27.644,29.17,0
4361,DisappearingVisual,1,2,25,brownies,2,2.55,3.56,4.622,1
4362,DisappearingVisual,1,2,25,hotel,5,3.406,7.578,11.843,1
4363,DisappearingVisual,1,2,25,shampoo,1,3.552,3.552,6.5,0
4364,DisappearingVisual,1,2,25,toaster,3,6.837,13.207,13.71,1
4365,DisappearingVisual,1,2,58,brownies,1,14.319,14.319,15.165,0
4366,DisappearingVisual,1,2,58,hotel,2,25.569,27.66,28.605,0
4367,DisappearingVisual,1,2,58,shampoo,2,12.755,13.733,14.581,0
4368,DisappearingVisual,1,2,58,toaster,1,30.839,30.839,33.491,0
4369,DisappearingVisual,1,2,33,brownies,1,4.811,4.811,10.508,0
4370,DisappearingVisual,1,2,33,hotel,1,6.052,6.052,10.484,1
4371,DisappearingVisual,1,2,33,shampoo,1,5.138,5.138,9.524,0
4372,DisappearingVisual,1,2,33,toaster,1,9.664,9.664,21.027,1
4373,Auditory,1,1,22,brownies,2,4.4,4.917,6.776,0
4374,Auditory,1,1,22,hotel,1,20.009,20.009,23.256,0
4375,Auditory,1,1,22,shampoo,2,7.418,7.886,9.807,0
4376,Auditory,1,1,22,toaster,1,28.801,28.801,30.203,0
4377,DisappearingVisual,1,1,26,brownies,1,10.629,10.629,17.05,0
4378,DisappearingVisual,1,1,26,hotel,2,17.253,18.06,20.484,1
4379,DisappearingVisual,1,1,26,shampoo,2,9.311,10.973,12.32,0
4380,DisappearingVisual,1,1,26,toaster,1,56.178,56.178,58.727,0
4381,PermanentVisual,0,1,54,brownies,1,5.684,5.684,7.151,0
4382,PermanentVisual,0,1,54,hotel,6,8.65,29.436,30.834,1
4383,PermanentVisual,0,1,54,shampoo,1,17.098,17.098,18.811,1
4384,PermanentVisual,0,1,54,toaster,10,2.305,18.097,19.772,1
4385,PermanentVisual,0,2,35,brownies,2,5.188,6.338,8.189,0
4386,PermanentVisual,0,2,35,hotel,4,2.951,21.077,24.157,0
4387,PermanentVisual,0,2,35,shampoo,2,9.924,13.398,15.083,1
4388,PermanentVisual,0,2,35,toaster,4,15.322,19.261,21.081,0
4389,DisappearingVisual,1,1,31,brownies,1,4.674,4.674,6.415,1
4390,DisappearingVisual,1,1,31,hotel,1,2.649,2.649,4.419,1
4391,DisappearingVisual,1,1,31,shampoo,1,2.866,2.866,3.676,1
4392,DisappearingVisual,1,1,31,toaster,1,3.36,3.36,4.524,1
4393,DisappearingVisual,1,2,26,brownies,1,1.876,1.876,3.692,1
4394,DisappearingVisual,1,2,26,hotel,1,2.126,2.126,4.2,1
4395,DisappearingVisual,1,2,26,shampoo,1,2.074,2.074,3.535,1
4396,DisappearingVisual,1,2,26,toaster,2,4.243,4.81,7.196,1
4397,PermanentVisual,0,2,37,brownies,1,13.791,13.791,15.311,0
4398,PermanentVisual,0,2,37,hotel,1,35.28,35.28,36.277,1
4399,PermanentVisual,0,2,37,shampoo,1,46.385,46.385,48.964,0
4400,PermanentVisual,0,2,37,toaster,1,49.234,49.234,50.811,1
4401,DisappearingVisual,1,1,50,brownies,1,8.077,8.077,10.124,1
4402,DisappearingVisual,1,1,50,hotel,1,33.798,33.798,36.401,0
4403,DisappearingVisual,1,1,50,shampoo,4,12.189,31.216,33.15,0
4404,DisappearingVisual,1,1,50,toaster,2,20.746,35.353,37.73,0
4405,PermanentVisual,0,2,24,brownies,1,4.467,4.467,5.561,1
4406,PermanentVisual,0,2,24,hotel,1,2.371,2.371,4.049,1
4407,PermanentVisual,0,2,24,shampoo,1,3.496,3.496,4.58,1
4408,PermanentVisual,0,2,24,toaster,2,9.558,10.333,12.311,1
4409,Auditory,1,1,44,brownies,2,2.666,4.235,7.123,0
4410,Auditory,1,1,44,hotel,3,10.813,18.885,20.271,0
4411,Auditory,1,1,44,shampoo,6,3.751,18.12,19.2,0
4412,Auditory,1,1,44,toaster,4,23.883,26.354,27.364,1
4413,Auditory,1,1,65,brownies,1,13.502,13.502,24.002,1
4414,Auditory,1,1,65,hotel,1,13.449,13.449,15.231,0
4415,Auditory,1,1,65,shampoo,1,22.705,22.705,23.651,1
